Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Jakarta Barat,Dion,"barang saya yg datang dari jepang tidak lengkap. Bongkar tidak dikembalikan ke awal, isi paket saya lekuk karena asal-asalan",1,3 tahun lalu
Kantor Pos Jakarta Barat,Dewi Susanti,"Kantornya buka setiap hari lho, bisa kirim-kirim dan bayar-bayar deh",5,11 bulan lalu
Kantor Pos Jakarta Barat,Dina Amalia,Sy beli baju d olshop pk pengiriman pos dr tgl 2 smpe skrg tgl 6 blm juga sy terima malah status ny skak dstu² aja ga gerak² 🤨 …,2,5 tahun lalu
Kantor Pos Jakarta Barat,Nurwulandari Pujiastuti,Pelayanan ramah untuk semua layanan kirim dan bayar..semoga pos semakin jaya,5,setahun lalu
Kantor Pos Jakarta Barat,Rayi Rohayati,"Mantab gaes,apalagi kalau kirim kirim ke luar negeri ya di sini tempatnya,layanan before dan after salenya bagus",5,setahun lalu
Kantor Pos Jakarta Barat,__ Hans,Selamat datang di PT Pos Indonesia Jakarta Barat 🙏😊 …,5,7 tahun lalu
Kantor Pos Jakarta Barat,Debi Anggita Sasti,"Dihubungin susah bangetttt, paketnya nggak nyampe nyampe, di cek resinya katanya kirim ulang karna rumah kosong, padahal rumah nggak pernah kosong dan pengirim nggak nyoba hubungin penerima.",1,8 tahun lalu
Kantor Pos Jakarta Barat,Ozta Rasyid,"Paket sya dri singapura sdh smpai di Pos Indonesia 31 May 2018, Koq kenapa smpai skarang Belom di kirim ke alamat saya ya, apa seh kendalanya...!!! Oh Endonesah.....🤔😒 …",1,7 tahun lalu
Kantor Pos Jakarta Barat,Anwar Ferdiansah,"Paket saya udah datang di kantor pos jakarta barat dari tanggal 3 november sampai sekarang belom di kirim"", tolong kinerjanya di perbaiki",1,6 tahun lalu
Kantor Pos Jakarta Barat,handi yohanes,"CS nya ga ada. Tanya security, jam 8, ok di tunggu. Tanya security lain jam 8.30. ga konsisten amat.
Emang bener ga lama lagi bakalan di tinggal customer. Makin ke sini makin ga professional, di banding yang lain jauh bener..

Kalo bisa ga jasi bintang deh..",1,7 tahun lalu
Kantor Pos Jakarta Barat,NengSoniia Andrianingsih,"Ga sesuai aturan,kta'y 48jm smpe pket kilat khusus mna smpe skrng pmbritahuan ajh ga ada ga frofeaional bkin cust'y kcewa gra"" pos
Tlng donk antr pket ay skrng",1,7 tahun lalu
Kantor Pos Jakarta Barat,D Sakti H,"Kenapa yah,, berurusan dengan instansi dalam negri sendiri malah terasa lebih rumit khususnya dalam hal komunikasi,, di telp. saja susah, gimana mau nyempetin baca note dari para pengguna jasa Pos.. Bodo amat kali ya..",1,8 tahun lalu
Kantor Pos Jakarta Barat,Raymond Nworu,"kantor post daanmogot ini ada sebagian pegawainya yg kurang ramah juteknjudes ada sebagian yg emang friendly ,klo yg di lapangan banteng itu semuanya friendly,coba yg masih jutek2 di training lagi biar lebih ramah",4,6 tahun lalu
Kantor Pos Jakarta Barat,Muhammad Ferdyadi,"Didepan diberitahukan jadwal buka dari senin-jumat dari jam 7 pagi sampai jam 11 malem
Kenyataannya saya jam 9  malam kesini bilangnya udh tutup.

Parahhhh pelayanannya ga konsistennn
HAHAHAHAHAHHAHA",1,8 tahun lalu
Kantor Pos Jakarta Barat,master suhu,Payah ..paket sudah 2 minggu gk di anter cuma di tahan2 di tempat.giliran mau di ambil sendiri kurir males ngambil barang di gudang,1,6 tahun lalu
Kantor Pos Jakarta Barat,Baba Yaga,"Antrinya lama banget...dari sekian banyak loket terpadu. Hanya 1 yang dibuka..itu pun leletnya setengah mati..
Yang lain kerjanya kebanyakan rumpi !!",1,4 tahun lalu
Kantor Pos Jakarta Barat,ferdi isamu,Tempatnya bersejarah dan staf pelayanannya ramah,5,6 bulan lalu
Kantor Pos Jakarta Barat,Comeon expo,"Unfriendly servise
Staf pemalas, ditanya ttg moneygram acuh2, staf tergoblok yg pernah sy temui, jelas2 dipos ada moneygram jawabnya ga ada",1,2 tahun lalu
Kantor Pos Jakarta Barat,Kevin Angwyn,"Pelayanan (terutama CS) lama banget, masa 1 orang bisa 1 jam sendiri bahkan lebih. Tolong diperbaiki lagi.",2,2 tahun lalu
Kantor Pos Jakarta Barat,A&K Channel,Pelayanan sangat lambat. Kirim dokumen sesama jakarta barat lebih dari 1 bulan. Nomor telepon cuma pajangan ga ada yang angkat,1,5 tahun lalu
Kantor Pos Jakarta Barat,Adrianus Manahan,Cukup ramah pelayanannya. Krn datang sore hari lumayan sepi krn org sudah mulai pulang kerja.,5,2 tahun lalu
Kantor Pos Jakarta Barat,Imelda Chandra,parah ini petugasnya udah ga  bisa ambil wu pake cek chattan orang lgi itu managernya sama mba2 yg berjiblab klau ga bisa bilsng ga bisa ga usah cek2 wa orang ga sopan,1,3 tahun lalu
Kantor Pos Jakarta Barat,Edo Abednego,"kepada pt pos indonesia paket saya bisakah diantar sampai alamat,?  di jl kampung bali rt09 rw04 no 37j kalideres 11840 a/n edo abednego mohon konfirmasinya",4,8 tahun lalu
Kantor Pos Jakarta Barat,eka sikumbang,"Pantes lah mau bangkrut nih PI, paket ekspress aja 2 hari belum sampe. Kalau ga sanggup nganterin sehari ga usah bikin paket ekspress...",1,5 tahun lalu
Kantor Pos Jakarta Barat,Jjwin77 Lucky,parah bangat ada no telpon di telpon gak pernah mau angkat pos indonesia pelayanan nya gak memuas kan sungguh kecewa,1,5 tahun lalu
Kantor Pos Jakarta Barat,Nas Purnomo,Pelayanan sangat mantapp,5,3 minggu lalu
Kantor Pos Jakarta Barat,Renaldy Tri,"Bgst karyawan nya di tlp ga di angkat2 dr yg di daan mogot smp yg jakarta pusat sama aja, kiriman harusnya udh nyampe malah jd lama",1,5 tahun lalu
Kantor Pos Jakarta Barat,Ciel,Pengambilan google adSense Bisa langsung Ke customer Service,5,10 bulan lalu
Kantor Pos Jakarta Barat,Lily Effendy,Tingkatkan pelayanan untuk lebih maju,3,7 tahun lalu
Kantor Pos Jakarta Barat,Sutoyo,"Tolong donk di perbaiki lagi
Sekarang tidak ada pemberitahuan lagi
Ga ada sms masuk tentang resi
Atau status paket . ..🙂🙂 …",4,5 tahun lalu
Kantor Pos Jakarta Barat,Adeverlasting Mulia,Terima kasih sudah mengantar surat saya sampai rumah di jakpus,5,9 bulan lalu
Kantor Pos Jakarta Barat,suci suci,Di sini bisa ambil uang trasnfer ria money ga ya,4,6 bulan lalu
Kantor Pos Jakarta Barat,Iqbal Misaki,Pengambilan Western union atau BNI post dari luar negeri bisa di ambil di kantor pos memudahkan semuanya,5,6 tahun lalu
Kantor Pos Jakarta Barat,Ibrachim,Parkir luas dan pelayanannya bagus,5,3 tahun lalu
Kantor Pos Jakarta Barat,Abdillah Wangsakrama,"kirim paket yg besok nyampe tpi nyampenny kaya paket reguler, kurir males pelayanan gk jelas.",1,5 tahun lalu
Kantor Pos Jakarta Barat,Arief Ridwan,Parah pelayannanya,1,4 bulan lalu
Kantor Pos Jakarta Barat,R R Auto Car,"Alamat penerima sudah benar tp status nya tidak lengkap, kurir tidak tlp no penerima, payah banget pelayanan nya!",1,4 tahun lalu
Kantor Pos Jakarta Barat,ulantiya Indah,Pelayanan cepat👍🏻 …,5,2 minggu lalu
Kantor Pos Jakarta Barat,Naufal Fachrian,"Kantornya bersih, petugasnya ramah, pelayanannya cukup memuaskan. Terima kasih Pos Indonesia.",5,6 tahun lalu
Kantor Pos Jakarta Barat,SCfansclub abdullah,Gimana Cerita nya.. barang saya tertahan selama 3bulan lebih ga di kirim kirim... Jelek pake banget banget bangett.. Citra Pos saat ini..,1,7 tahun lalu
Kantor Pos Jakarta Barat,Muhamad Sonik,"Melayani dengan baik, trims pos Indonesia",5,6 bulan lalu
Kantor Pos Jakarta Barat,Romi Aditya,Pelayanannya biasa saja. Yang kurangnya sih rambu-rambu dan tanda untuk mengarahkan jalan. Untuk mencari layanan yang saya cari harus banyak tanya. Jadinya kurang jelas. Itu saja. Thanks.,3,9 tahun lalu
Kantor Pos Jakarta Barat,Nanda Ramdhan,Pelayanan nya bagus dan sangat memuaskan,5,6 bulan lalu
Kantor Pos Jakarta Barat,wisnhu wardhana,"GEDUNG SIH GEDE... TAPI PELAYANAN MAKIN BURUK...
SEJAK TAHUN 2010 SAYA MENERIPA PAKET DARI LIAR NEGERI MENGGUNAKAN POS INDONESIA.. …",2,5 tahun lalu
Kantor Pos Jakarta Barat,rijki dwijayanti,"untuk yang mau kirim paket di kantor pos ini, jgn lupa tulis ""KEPADA"" nya biar paket gk di retur......",1,6 tahun lalu
Kantor Pos Jakarta Barat,afun ateng,Parah telp kaga ada yg angkat,1,4 bulan lalu
Kantor Pos Jakarta Barat,Diki mau Mau,Saya ingin menanyakan bansos apabila dapat dari orangtua ketika itu meninggal apa bisa di ambil hak kepada anaknya,5,3 tahun lalu
Kantor Pos Jakarta Barat,Wei Jien,"Paket saya dr cina udah sampe ini kok sesama indonesia dr tgl 6 sampe skrng brng saya ga gerak"" y",1,7 tahun lalu
Kantor Pos Jakarta Barat,Noldy Bratama,Pelayanan buruk union yg penting itu MTCN salah satu huruf di ktp jadi masalah,1,3 tahun lalu
Kantor Pos Jakarta Barat,Novita Ng,Dua hari berturut2 telpon ga pernah diangkat. Line telponnya masih berfungsi ga si?,1,setahun lalu
Kantor Pos Jakarta Barat,Belmeier Raymond,"Gedung baru,layanan terintegrasi dan buka 24 jam!! Layanan yg baik dari PT. Pos Indonesia.",5,8 tahun lalu
Kantor Pos Jakarta Barat,yusuf erwin,"Kantor Pos ini telah berdiri sudah cukup lama, dimana sitem kerja karyawannya cukup Profesional.",3,10 tahun lalu
Kantor Pos Jakarta Barat,wisnhu wardhana,"GEDUNG SIH GEDE... TAPI PELAYANAN MAKIN BURUK...
SEJAK TAHUN 2010 SAYA MENERIPA PAKET DARI LIAR NEGERI MENGGUNAKAN POS INDONESIA..

SETAHUN BELAKANGAN PENGIRIMAN JADI LAMBAN..

SEKARANG POS INDONESIA MALAH DOKUS JADI KANTOR BAYAR SWGALA MACAM TAGIHAN DAN PELAYANAN KEUANGAN LAINNYA..
ANEH!!!

KUALITAS LAYANAN FUNGSI UTAMANYA MALAH MENURUN.. MENDINGAN POS INDONESIA TUTUP AJA.. BIKIN BUMN BARU KHUSUS UNTUK POSTAL SERVICE.. BIARIN AJA POS INDONESIA TETEP NGURUSIN SEGALA MACEM URUSAN TAGIHAN..

KAYANYA CUMA DI INDONESIA YA...?",2,5 tahun lalu
Kantor Pos Jakarta Barat,Eja,"Waktu itu kesini malam-malam, dan ternyata masih buka. Great job PT Pos Indonesia, semakin berjaya.",5,7 tahun lalu
Kantor Pos Jakarta Barat,Dian Suhandi,"Tolong segera di kirim ya dengan kode resi ini 2059467000000000021 .. Padahal pakai yang 1hari sampai, ini udah 4hari belum sampai",1,5 tahun lalu
Kantor Pos Jakarta Barat,sutrisna jaya,"Awal nya orang ini bingung ,,,mau apa
Akhir nya die memutus kan ke kantor pos Jakarta Barat , untuk kirim kirim dan ngadem",5,4 tahun lalu
Kantor Pos Jakarta Barat,ztia kusnadi,"Servicenya ok,petloknya jg ramah",5,Diedit 6 bulan lalu
Kantor Pos Jakarta Barat,Kokoh Handoko,Tempat untuk kirim paket dan pembayaran.,5,6 tahun lalu
Kantor Pos Jakarta Barat,Kelvin Samuel,"INFO PEMBAGIAN BST TIDAK JELAS, JANJI BESOK DATANG DI TUNGGU"" SEHARIAN TIDAK DATANG LUAR BIASA PELAYANAN + KALAU SAYA TIDAK DATANG KE KANTOR POS, SAYA TIDAK BAKAL TAU KALAU PEMBAGIAN DI UNDUR. LUAR BIASA SISTEM KEMENTERIAN SOSIAL",1,4 tahun lalu
Kantor Pos Jakarta Barat,achmad ilham,Parkirnya luas....kereeen👍 …,5,6 bulan lalu
Kantor Pos Jakarta Barat,Vian Ferro,Kecewa karna sengaja pake yg ekpres kilat biar sehari nyampe ini lebih dari seminggu ga nyampe2,1,6 tahun lalu
Kantor Pos Jakarta Barat,Adul Adul,Petugasnya ramah,5,6 bulan lalu
Kantor Pos Jakarta Barat,Theana Kirsty Thomas,Dokumen saya hilang. Saya tidak menerimanya. Saya akan klaim kantor pos.,1,6 tahun lalu
Kantor Pos Jakarta Barat,Kanza Oktaviani,Pak mau minta tolong POSPAY saya keblokir apa kah bisa dibuka lewat via online terimakasih,5,2 tahun lalu
Kantor Pos Jakarta Barat,Najib ahmad Dzakir 8E,"Karyawan bagian pengantar kurang tau medan... pos kurang maju
Perlu perbaikan",1,3 tahun lalu
Kantor Pos Jakarta Barat,Raden Sholeh,Pelayanannya sangat ramah,5,6 bulan lalu
Kantor Pos Jakarta Barat,Hartanto Hart,Luas dan banyak petugas. Saat saya berkunjung tidak banyak konsumen yang datang,5,setahun lalu
Kantor Pos Jakarta Barat,Elsa Tania,"Phone berkali 2 ngak ada yg angkat.
Masak kantor pos besar ngak ada operatornya .????",1,7 tahun lalu
Kantor Pos Jakarta Barat,Yassir Sbn,"Untuk Pengambilan Dana BSU, pelayanannya sampe jam berapa ya❓❓❔❔",5,2 tahun lalu
Kantor Pos Jakarta Barat,Ficky Wachid,"Tempat bersih dan rapi, pelayanannya jg cepat dan ramah",5,setahun lalu
Kantor Pos Jakarta Barat,PIK_Ridho_Tutor,Telfon lbh dari 3x tidak diangkat sama sekali di jam operasional kantor pos JakBar,1,6 tahun lalu
Kantor Pos Jakarta Barat,Desi Ratnasari,Pelayanannya bagus,5,6 bulan lalu
Kantor Pos Jakarta Barat,Susan 10,"Uda di telpon berkali kali malah gaada yang angkat, paket saya nyasar gatau kemana",1,5 tahun lalu
Kantor Pos Jakarta Barat,Riza Azhari,"Kantornya bagus dan nyaman, pelayananya mantapp",5,setahun lalu
Kantor Pos Jakarta Barat,hafid saputra,Ngambil WU pertama bilang bisa..udah nunggu 2 jam tiba tiba ngomong ga bisa kan sial,1,6 tahun lalu
Kantor Pos Jakarta Barat,Diki Prayugo,"lokasinya luas, parkiran juga luas, mudah di jangkau dan pelayanannya juga cukup baik, tidak terlalu lama untuk mengantri",5,Diedit 4 tahun lalu
Kantor Pos Jakarta Barat,Arfan Junaedi,Apa benar di kantor pos bisa ambil blt pemerintah yg 300 ribu?,1,4 tahun lalu
Kantor Pos Jakarta Barat,"Darsiman Hadiwidjaya "" didut """,Pengantaran kiriman sampai jam 9 malem lho. .. mantep,5,6 tahun lalu
Kantor Pos Jakarta Barat,Girasyqy Akbar,Dear kantor pos jakarta barat: bisa ngambil gaji bulanan dari google,5,8 tahun lalu
Kantor Pos Jakarta Barat,deevan ravi,Pelayanannta Ok,5,6 bulan lalu
Kantor Pos Jakarta Barat,ahmadfaisal siregar,"Tempat bagus,nyaman,aman,",5,Diedit 6 bulan lalu
Kantor Pos Jakarta Barat,fajar arif,Semoga bisa di perbaiki lagi untuk pelayanan kantor pos ini,1,8 tahun lalu
Kantor Pos Jakarta Barat,ito nito,JANGAN PAKE POS DAH..KECEWA. TAGIH PAJAK PENGIRIMAN BARANG BISA 2X BAYAR.,1,3 tahun lalu
Kantor Pos Jakarta Barat,uwah,"kenapa ya ditelpon ga pernah diangkat uda 3 hari padahal, tolong dong telponnya diangkat. makasih.",1,8 tahun lalu
Kantor Pos Jakarta Barat,Triana desty,Alhamdulillah paket cepat sampai,5,11 bulan lalu
Kantor Pos Jakarta Barat,Rahma Wati,pelayanan nya kurang ramah 🫤😩😫 …,1,setahun lalu
Kantor Pos Jakarta Barat,vida novita mulyawati,paket saya belum sampe2 sudah lebih dari 2 minggu,1,7 tahun lalu
Kantor Pos Jakarta Barat,RPG Clips,3 jam gw tlp ga dijawab padahal hari senin jam kantor gimana deh,1,5 tahun lalu
Kantor Pos Jakarta Barat,Reza Pratama,Paketan ga smpe2 ngendep trs ..pdhl dkt ....🤔🤔🤔😆😆😆😆😆 …,1,6 tahun lalu
Kantor Pos Jakarta Barat,Jason Ruslie,Punya telepon tapi tidak pernah bisa di telpon. Sama sekali tidak bisa di telpon. Pelayanan sangat lambat dan jelek.,1,7 tahun lalu
Kantor Pos Jakarta Barat,Doni Julian,Gmna sih kantor pos nya di tlvon nggak di angkat2,1,4 tahun lalu
Kantor Pos Jakarta Barat,Sugit Kuncoro,Maaf mau tanya no tlpn nya udh ganti apa blom sya tlpn nyambung tpi ga di angkat2,1,4 tahun lalu
Kantor Pos Jakarta Barat,fathoni ariyanto,bertransformasi sesuai kebutuhan jaman,5,Diedit 5 bulan lalu
Kantor Pos Jakarta Barat,Renny Octaviani,Pelayanan baik,5,6 bulan lalu
Kantor Pos Jakarta Barat,Miftah tom,Sukses selalu jakarta oceania,5,7 bulan lalu
Kantor Pos Jakarta Barat,angkot merah,BAD SERVICE. STAFFNYA KAGA PAKE MASKER KELUAR MASUK PULA EW.,1,4 tahun lalu
Kantor Pos Jakarta Barat,Nazzwa Alfionita,Udh 5 hari stnk saya blum kunjung datang,1,4 tahun lalu
Kantor Pos Jakarta Barat,A Njam,Mending di hapus saja nomor telepon nya percuma ada telfon tidak di angkat,1,5 tahun lalu
Kantor Pos Jakarta Barat,Ela Hasan,Keren,5,6 bulan lalu
Kantor Pos Jakarta Barat,Vallery Blue,Kalau memberi info kaya males malesan...,1,setahun lalu
Kantor Pos Jakarta Barat,Nur Hidayah,Kantor pos sangat bagus luas deket,5,2 tahun lalu
Kantor Pos Jakarta Barat,Mas Teguh Santoso,Tempat kirim paket dan pembayaran yang lengkap,5,setahun lalu
Kantor Pos Jakarta Barat,Jack Daniel,Tolong ya kalau telpnya ga mau angkat ga usah di cantumkan dan buang aja teleponnya,1,3 tahun lalu
Kantor Pos Jakarta Barat,Kang Bangunan,Udah ada biaya parkir mahal sekali..,1,4 tahun lalu
Kantor Pos Jakarta Barat,Joko Wawan,"Kantorpos yang keren, ramai pengunjung dan bersih",5,setahun lalu
Kantor Pos Jakarta Barat,Lina Sitinjak,DOKUMEN NYA LECEK2 JADI MIKIR LAGI KIRIM DOKUMEN DARI KANTOR POS INI,1,2 tahun lalu
Kantor Pos Jakarta Barat,roynald sinaga,Tempatnya bersih,5,11 bulan lalu
Kantor Pos Jakarta Barat,Ananta Noor,kantor pos susah banget sih dihubunginya,2,8 tahun lalu
Kantor Pos Jakarta Barat,Jansen B,Lokasi sesuai dengan peta. Mudah terlihat di jalan karena besar.,5,7 tahun lalu
Kantor Pos Jakarta Barat,Fandi Ahmad,Pelayanan yang sangat baik,5,11 bulan lalu
Kantor Pos Jakarta Barat,Trilia Liyana,Pelayanan ok,5,9 bulan lalu
Kantor Pos Jakarta Barat,Dony Lay,"Lokasi mudah di akses, Pelayanan harap ditingkatkan.",4,9 tahun lalu
Kantor Pos Jakarta Barat,arif dwi,Komentar singkat dan bagus,5,Diedit 6 bulan lalu
Kantor Pos Jakarta Barat,alma dinah,"Lambat, smpe sekrng tdk sampe juga barng nya",1,6 tahun lalu
Kantor Pos Jakarta Barat,Adriel Wibowo,PELAYANAN PENGIRIMAN PAKET KANTOR POS KILAT BENAR BENAR MENGECEWAKAN,1,6 tahun lalu
Kantor Pos Jakarta Barat,Dimas Wahyu Haryadi,"Tutupnya jam 21.00 ya, bukan jam 23.00",5,6 tahun lalu
Kantor Pos Jakarta Barat,Nurhakim Dede,"Di kantor pos bayar parkir,",1,2 tahun lalu
Kantor Pos Jakarta Barat,Ian,sangat buruk apalagi kurirnya,1,4 tahun lalu
Kantor Pos Jakarta Barat,Supriyanto,Suka sm CS yg cantik namanya Diah,5,5 tahun lalu
Kantor Pos Jakarta Barat,Nuryadi Asu,Pelayanan buruk,1,setahun lalu
Kantor Pos Jakarta Barat,Andar Febyansyah,"Ditelepon ngga ada yang angkat, ngga tau masih hidup apa ngga",1,3 tahun lalu
Kantor Pos Jakarta Barat,Henry Timothy,"Ditelpon gak pernah angkat, cabut aja line telponnya",1,4 tahun lalu
Kantor Pos Jakarta Barat,Anitha Susanthi,Paket saya tidak sampai sampai.. Parahhhh,2,7 tahun lalu
Kantor Pos Jakarta Barat,Dede Permana,"tempat dan lokasinya okeeehh lah..,",4,5 tahun lalu
Kantor Pos Jakarta Barat,kantor pos Sukabumi Utara,"keren , lebih  pasti sampai ke pelosok negeri",5,8 tahun lalu
Kantor Pos Jakarta Barat,Kiways92,Ruangan loket bersih,5,11 bulan lalu
Kantor Pos Jakarta Barat,Heri Irawan,Bagus pelayanan ny,5,4 tahun lalu
Kantor Pos Jakarta Barat,janto agus,Gedung baru....pelayanan bagus & cepat,5,5 tahun lalu
Kantor Pos Jakarta Barat,Gojek Driver,Gedung baru lengkap aman dan nyaman,5,6 tahun lalu
Kantor Pos Jakarta Barat,Warso Susanto,no nya ga pernah di angkat2,1,4 tahun lalu
Kantor Pos Jakarta Barat,panji santoso,"layanan terlengkap, terluas, dan terpercaya",5,3 tahun lalu
Kantor Pos Jakarta Barat,Arifmy technology,Sangat mengecewakan,1,5 tahun lalu
Kantor Pos Jakarta Barat,kirana indah karya toys,di telpon sibuk mulu....,1,8 tahun lalu
Kantor Pos Jakarta Barat,Muhammad Nur jalil,♥️,5,3 tahun lalu
Kantor Pos Jakarta Barat,Rifqi Fuad,"Info sangat tidak jelas, no tlp tidak diangkat2!",1,8 tahun lalu
Kantor Pos Jakarta Barat,Raina Safitri,Astaghfirullah ditelfonin ga pernah diangkat,1,5 tahun lalu
Kantor Pos Jakarta Barat,Wahyu Safrizal,Parkirannya mahal.,1,4 tahun lalu
Kantor Pos Jakarta Barat,Verawathy Pengambu,Kecewa sekali sama pos... Paket saya sudah tiga minggu blm juga sampai tujuan padahal isi paketnya urgent buat acara ultah ponakan.. Padahal pada saat kirim pilihnya yg paket kilat khusus yg estimasi 5-6 hari sampai.. Al hasil acaranya gak …,1,7 tahun lalu
Kantor Pos Jakarta Barat,Ano Ani,Semakin baik,5,2 tahun lalu
Kantor Pos Jakarta Barat,Nyoman Nurjaya,Nyaman dan cepat penanganannya,5,4 tahun lalu
Kantor Pos Jakarta Barat,ahen jusuf,Lumayan dkt rmh,3,6 tahun lalu
Kantor Pos Jakarta Barat,Riefki Akbar Murdhanny,Servis cepat dan ramah.,5,2 tahun lalu
Kantor Pos Jakarta Barat,Wayan sudiawan96,Paket saya tidak ada kejelasan,1,5 tahun lalu
Kantor Pos Jakarta Barat,Erick Tjandrawinata,Kerja nya lama....,1,8 tahun lalu
Kantor Pos Jakarta Barat,Stephen Septian,kurang terawat tempatnya,3,8 tahun lalu
Kantor Pos Jakarta Barat,V'rman 1112,Pelayanan lambat semua,1,3 tahun lalu
Kantor Pos Jakarta Barat,Haryadi Handika,Near Halte Trans Jakarta Indosiar.,4,6 tahun lalu
Kantor Pos Jakarta Barat,Triyadi Kumis,👍👍👍👍👍 …,5,3 tahun lalu
Kantor Pos Jakarta Barat,Anisya Chairunisyah,Mantapp,4,2 tahun lalu
Kantor Pos Jakarta Barat,IZUL ARBI,Bagus,5,2 tahun lalu
Kantor Pos Jakarta Barat,Fakih Khusnawanto,Sangat nyaman untuk didatangi,5,6 tahun lalu
Kantor Pos Jakarta Barat,Reka Bagus,PELAYANAN SANGAT BURUK SEKALI,1,6 tahun lalu
Kantor Pos Jakarta Barat,OzyyCool Chanel,Layanan baik..,5,3 tahun lalu
Kantor Pos Jakarta Barat,Fauzi Simoncelli,Nyaman,5,2 tahun lalu
Kantor Pos Jakarta Barat,Hany Permata,Angkat telponnya dong.,1,3 tahun lalu
Kantor Pos Jakarta Barat,HolyEgg,Ini kantor pos,5,8 tahun lalu
Kantor Pos Jakarta Barat,Adam Amirullah,Ajib euyyyyyy,5,2 tahun lalu
Kantor Pos Jakarta Barat,wan hong,payah,1,5 tahun lalu
Kantor Pos Jakarta Barat,Riana Naibaho,Bgus,5,9 tahun lalu
Kantor Pos Jakarta Barat,Nu Aing Aing,Lumayan,5,7 tahun lalu
Kantor Pos Jakarta Barat,Bocah Marsmelo,bagus,5,8 tahun lalu
Kantor Pos Jakarta Barat,cuku rukuk,"DATENG DR JAM 7 PAS MALAH DILAYANIN JAM 8 BUAT PENSIUNAN TELAT DATENG APA GMN ITU, ANTRI PERTAMA MALAH DISELAK.",1,1 hari lalu
Kantor Pos Jakarta Barat,Azzam Izzati1985,Pencairan Bsu di Kantor pos sampai tanggal berapa,1,1 hari lalu
Kantor Pos Jakarta Barat,Dara Heinlein,Paket tidak ditemukan sejak 14 April. Tidak mungkin berkomunikasi secara efektif dengan mereka. Tidak ada kemungkinan penggantian biaya untuk paket yang hilang.,1,6 hari lalu
Kantor Pos Jakarta Barat,Argadini Gossal,"Saya datang ke lokasi ini dengan tujuan pengiriman kargo ke Swedia.
Awalnya agak sulit untuk menghubungi customer service melalui nomor hotline yang disediakan. Sejujurnya saya meremehkan layanan tersebut bahkan sebelum mulai …",5,2 tahun lalu
Kantor Pos Jakarta Barat,Naim Misbahudin (Baim Jenggot),Kerja bagus,5,sebulan lalu
Kantor Pos Jakarta Barat,jonathan tjhang,"Respon lambat, bekerja sangat lambat. staf kekurangan informasi. Perlu beberapa pelatihan. CS tidak menyelesaikan masalah apa pun.",1,2 tahun lalu
Kantor Pos Jakarta Barat,Yuliana Susanti,"Lokasi suasana bagus, dukungan ramah",5,6 bulan lalu
Kantor Pos Jakarta Barat,Restanto Restan,Hal terbaik adalah rekomendasi.,5,6 bulan lalu
Kantor Pos Jakarta Barat,PT.Gateway Prima Indonusa,"Layanan pelanggan buruk, jarang mengambil panggilan.
Perlu mengganti semua kunci dengan pola pikir milenia, bekerja cepat, kepuasan pelanggan adalah prioritas utama!",1,4 tahun lalu
Kantor Pos Jakarta Barat,M. R. Hidayat,"tempat yang bagus, pelayanan yang baik, dan tempat yang sangat nyaman",4,4 tahun lalu
Kantor Pos Jakarta Barat,W. DE,"Layanan Terburuk, Telepon Tidak Berguna; Mengapa TF mencantumkan nomor telepon Anda padahal Anda tidak pernah mengangkatnya.",1,5 tahun lalu
Kantor Pos Jakarta Barat,Fikri Miftah Akmaludin,Sangat membantu untuk mengirim paket apa pun,5,8 tahun lalu
Kantor Pos Jakarta Barat,ayu hadiwidjojo,Mario adalah tuan rumah yang super!,5,6 bulan lalu
Kantor Pos Jakarta Barat,Gouto Taiki,"Staf tidak ramah terhadap pelanggan asing, hanya sekelompok orang rasis",1,4 tahun lalu
Kantor Pos Jakarta Barat,Rusidi Purnomo,Buka sampai jam 20.00 malam,5,7 tahun lalu
Kantor Pos Jakarta Barat,faqih dorkay,Gurihhh,5,11 bulan lalu
Kantor Pos Jakarta Barat,Kharis Ajie,September 2022,5,2 tahun lalu
Kantor Pos Jakarta Barat,Amar maulana Maulana,Itu terjadi,3,11 tahun lalu
Kantor Pos Jakarta Barat,Anita Primayanti,Terima kasih pos,5,10 bulan lalu
Kantor Pos Jakarta Barat,Bodong Soullzah,Atas,5,4 tahun lalu
Kantor Pos Jakarta Barat,Rizky Maulana,Oke,4,8 tahun lalu
Kantor Pos Jakarta Barat,Opant Indracahya,Memori..,5,8 tahun lalu
